"name.x","name.y","kpas"
"Одеса-Головна","Хорол",357
"Одеса-Головна","Драбове-Барятинське",346
"Одеса-Головна","Колосівка",346
"Одеса-Головна","Сірогози",335
"Одеса-Головна","Снігурівка",326
"Одеса-Головна","Аліяга",313
"Одеса-Головна","Демківка",301
"Одеса-Головна","Раухівка 1",296
"Одеса-Головна","Кучурган",287
"Одеса-Головна","Отиня",279
"Одеса-Головна","Куп'янськ-Вузловий",249
"Одеса-Головна","Бандурка",248
"Одеса-Головна","Мартинівська",235
"Одеса-Головна","Трикратне",231
"Одеса-Головна","Верхньодніпровськ",215
"Одеса-Головна","Межова",202
"Одеса-Головна","Байрак",193
"Одеса-Головна","Людмилівка",192
"Одеса-Головна","Лелеківка",174
"Одеса-Головна","Каланчак",170
"Одеса-Головна","Журавлівка",166
"Одеса-Головна","Елеваторна",155
"Одеса-Головна","Талалаївка",154
"Одеса-Головна","Острякове",152
"Одеса-Головна","Знам'янка",149
"Одеса-Головна","Кавуни",148
"Одеса-Головна","Ташбунар",145
"Одеса-Головна","Трепівка",144
"Одеса-Головна","Коршів",141
"Одеса-Головна","Глобине",136
"Одеса-Головна","Адабаш",134
"Одеса-Головна","Розкошівка",133
"Одеса-Головна","Буялик",129
"Одеса-Головна","Веселий Поділ",128
"Одеса-Головна","Пальміра",126
"Одеса-Головна","Когильник",122
"Одеса-Головна","Кобеляки",116
"Одеса-Головна","Брилівка",105
"Одеса-Головна","Шостаківка",98
"Одеса-Головна","Одеса-Західна",94
"Одеса-Головна","Гнаденталь",92
"Одеса-Головна","Нові Санжари",88
"Одеса-Головна","Братолюбівка",84
"Одеса-Головна","Сіверськ",81
"Одеса-Головна","Коломак",79
"Одеса-Головна","Одеса Східна",78
"Одеса-Головна","Воїнка",72
"Одеса-Головна","Кривий Ріг-Головний",70
"Одеса-Головна","Бугаз",69
"Одеса-Головна","Козацька",67
"Одеса-Головна","Глиняна",65
"Одеса-Головна","Сентянівка",65
"Одеса-Головна","Юрківка",59
"Одеса-Головна","Скороходове",59
"Одеса-Головна","Ясна Зоря",58
"Одеса-Головна","Новокатеринівка",57
"Одеса-Головна","Ліщинівка",56
"Одеса-Головна","Родакове",52
"Одеса-Головна","Козельщина",45
"Одеса-Головна","Кремидівка",44
"Одеса-Головна","Пахарівка",42
"Одеса-Головна","Зелений Гай",31
"Одеса-Головна","Карпове",29
"Одеса-Головна","Галаганівка",27
"Одеса-Головна","Сербка",26
"Одеса-Головна","Зупинка Пункт 66 км",23
"Одеса-Головна","Ксенієве",23
"Одеса-Головна","Пантаївка",22
"Одеса-Головна","Попелюхи",22
"Одеса-Головна","Матросівка",22
"Одеса-Головна","Шабо",21
"Одеса-Головна","Паризька",21
"Одеса-Головна","Теплиця",20
"Одеса-Головна","Велика Благовіщенка",20
"Одеса-Головна","Перехрестове",18
"Одеса-Головна","Кароліно-Бугаз",16
"Одеса-Головна","Лавочне",15
"Одеса-Головна","Давлет-Агач",14
"Одеса-Головна","Зупинка Пункт 51 км",13
"Одеса-Головна","Баловне",13
"Одеса-Головна","Івано-Копине",13
"Одеса-Головна","Вадим",13
"Одеса-Головна","Канатове",12
"Одеса-Головна","Українська",12
"Одеса-Головна","Аккаржа",11
"Одеса-Головна","Котляреве",11
"Одеса-Головна","Кінецьпіль",11
"Одеса-Головна","Богемка",9
"Одеса-Головна","Чугуїв",8
"Одеса-Головна","Мала Перещепинська",8
"Одеса-Головна","Заповітне",8
"Одеса-Головна","Копані",7
"Одеса-Головна","Рокувата",7
"Одеса-Головна","Лікарівка",6
"Одеса-Головна","Щорс",5
